numeric__CreditScore,numeric__Age,numeric__Tenure,numeric__Balance,numeric__NumOfProducts,numeric__HasCrCard,numeric__IsActiveMember,numeric__EstimatedSalary,categorical__Geography_Germany,categorical__Geography_Spain,categorical__Gender_Male
0.18023969,-1.7295251,-0.23132737,-0.23188932,0.24238819,-0.01620016,-0.5245193,0.19501871,0.48392394,-0.026197467,-0.33753332
0.0296405,-1.4263164,-0.16282693,-0.33008167,-1.1588517,-0.00068847166,-0.2889057,-0.02979206,-0.15237144,-0.09297492,0.21740964
-0.09727926,0.7435588,-0.32360923,-0.12517357,0.100570634,-0.0017695582,-0.48083913,-0.17749327,-0.40569788,-0.33669087,0.07449271
-0.021524245,-0.6066088,-0.120045915,-0.019487677,0.21182118,0.0006840275,0.3189105,0.036764823,-0.41007656,-0.03800492,0.12641123
0.07049198,-1.6772316,-0.3392912,0.15905318,0.3522055,-0.0029637017,-0.3125986,-0.020769285,0.6336009,-0.096264295,-0.33613053
0.046635665,-0.78359795,-0.31195766,0.1338301,-0.74663645,-0.012189387,0.36755562,-0.08694303,-0.14267151,-0.04189057,-0.41602296
-0.25854027,-1.1171485,-0.8389616,0.24046142,-0.75887144,0.00086568453,0.3565607,0.021531258,-0.31625167,-0.032196928,-0.6612237
0.026680058,0.10494441,-0.1923875,0.17377895,0.43033385,-0.0067801224,-0.96476847,0.25558308,-0.18592004,-0.037254535,0.07306362
-0.011533851,0.6240111,-0.36056718,0.22471733,-0.94674677,-0.0041866438,-0.858864,-0.0053431867,0.367183,-0.030290354,0.09201435
-0.062123988,-1.0710608,-0.2543514,-0.39501104,-1.2993319,0.0015021393,-0.36318097,-0.010306761,-0.20146564,-0.0689187,-0.61328495
0.016362064,-1.0855905,-0.31963074,-0.10093384,0.2991625,-0.00080853427,-0.33443686,-0.1538919,0.55178165,-0.05111245,0.01890075
-0.023804825,0.9169739,-0.1285779,-0.6319145,0.2877723,-0.012875529,0.39719227,-0.022586271,0.1558333,-0.030437574,-0.30901363
-0.09545475,-0.77075607,-0.2913205,0.076518916,-0.9292402,-0.001132764,-0.28647277,-0.14811714,0.25298414,-0.064168915,0.13802335
-0.22263724,-1.1643265,-0.26396075,0.07867145,0.3505741,0.0068179606,0.3071716,0.0704265,0.6299352,-0.0507054,-0.3055413
0.050181273,-0.22936098,-0.3717096,-0.33857042,-1.32349,0.0022400988,-0.2675855,-0.007974207,-0.17214991,-0.035964873,0.14665076
-0.04782077,-0.67432636,-0.35638598,-0.4154963,-1.3651642,-0.0059663453,-0.35290506,-0.054847706,-0.20604204,-0.10768583,-0.5714098
-0.003021774,-0.4278315,-0.2720606,-0.39701658,-1.3983846,-0.015326723,0.29327226,-0.07003015,-0.15287617,-0.1290446,0.1699979
0.041084528,0.31971002,-0.2843692,0.021256262,-0.7066748,-0.0014707445,-0.3916198,-0.05125675,-0.16600956,-0.14835021,0.13968427
-0.21133319,-0.07606397,-0.20241047,-0.36379653,-1.4897633,0.001261296,-0.35718158,-0.041505538,-0.19624186,-0.02967505,-0.5575603
0.008770035,-0.7776473,-0.2905842,0.16143513,0.34850138,0.0022490334,-0.3477414,0.06483734,0.65046483,-0.044489298,-0.37495163
-0.22803411,1.1829197,-0.24919854,-0.08982425,0.2135692,0.0026799832,-0.41708478,-0.025653413,-0.48564044,-0.01918388,-0.42939094
0.029876703,-0.7041087,-0.416636,0.19565974,0.47515762,-0.0051537026,-0.32823846,0.0011940317,-0.21616721,-0.06889224,0.124723665
-0.0558462,-0.34887162,-0.50158656,-0.16434826,0.26832372,0.0012370513,0.3229192,-0.291431,-0.42076424,-0.05153076,0.1050188
0.19885246,-1.6639045,-0.18751729,-0.36187005,-1.331262,-0.0031320793,0.22762665,0.1422653,-0.16486992,-0.09866778,0.134974
-0.4213379,-0.09422379,-0.37663946,0.21493645,0.58597016,0.0081911525,0.35909718,0.07137954,-0.16955902,-0.034963235,0.0121855475
-0.12309203,-1.2409923,-0.26543704,-0.3420222,-1.3306091,0.008982437,0.25301668,-0.023334859,-0.17172833,-0.08129143,0.14909366
0.021777755,-1.5471241,-0.2521776,0.45239148,-1.0259993,0.013402838,-0.3684465,-0.050710097,0.3871812,-0.118354164,-0.42150426
-0.1295904,-0.32205182,-0.19178344,-0.52179104,0.32368386,0.0036213503,0.29419497,-0.16977328,0.07648709,-0.040336203,0.078186266
0.0058183093,-1.1864816,-0.2615183,0.27694872,-0.85144377,0.0044867652,0.33372653,0.046206925,-0.35363376,-0.110367835,-0.49368373
0.09460805,-1.1515641,-0.24671696,0.0100123575,0.17623162,0.0037670012,0.3487369,0.012970144,-0.45302612,-0.027188482,-0.43343
0.041837398,-1.3421832,-0.23863387,-0.43208307,-1.37045,-0.02511442,0.2246765,-0.12473649,-0.1996942,-0.09271615,-0.4761169
0.009448981,-0.9748362,-0.41900358,-0.3099152,-1.2438865,-0.000386352,-0.25121287,0.04947819,-0.17598529,-0.098858684,0.20706083
0.0783194,0.55017275,-0.19056043,-0.43336758,-1.393815,-0.0018792216,-0.45064974,-0.01942091,-0.19164966,-0.27385,-0.51404506
-0.5513672,-1.2153442,-0.42634842,-0.44591627,-1.341792,0.008619343,-0.44993454,0.05290579,-0.17953438,0.018236743,-0.4388409
0.038763866,-1.3213648,-0.033409346,-0.034600567,0.04052439,0.0020679082,-0.3779248,-0.17181219,-0.40576524,0.19212835,0.06803966
-0.32157466,-1.6179879,-0.18488866,-0.1838585,-1.0121374,0.00049667765,-0.5570588,-0.046627946,-0.16139391,-0.0043965024,0.30983916
0.019829597,-1.4597867,-0.38412955,0.63602436,-0.83852047,0.002643173,0.39255786,0.015599101,-0.07282115,-0.14140835,-0.46170264
0.07053062,-1.4591767,-0.24355313,0.14228988,0.34162515,7.45374e-05,-0.4312439,0.022151072,0.5641113,-0.07989805,-0.431666
-0.014301604,-0.88773936,-0.39538985,0.06638339,-0.84835404,0.0032143875,0.3307873,-0.0029412943,-0.29917198,-0.10108941,-0.47203538
-0.183396,1.676358,-0.43979073,0.14082986,0.30366585,0.0016175581,0.7761338,0.04089306,0.49409187,-0.013120176,-0.23714496
-0.10009022,1.4522309,-0.27230287,-0.26164767,0.15499538,-0.0010642239,-0.75855213,0.004619554,-0.41721642,-0.034359597,0.14111702
0.048792753,-0.7576832,-0.21120498,-0.3115616,0.15473092,-0.0010958757,-0.26294827,-0.46316028,-0.43807214,-0.123363376,0.15250796
0.041735943,-0.8105549,-0.18388829,0.28057668,-0.68218994,-0.0065041976,-0.2747616,0.038592275,-0.28617343,0.003225103,0.14608504
-0.0052433745,-0.31252176,-0.29294822,0.19131036,0.36481705,0.0014245935,0.30188975,-0.029959582,0.55991197,-0.024885816,0.08426996
-0.05826005,0.47752228,-0.32896847,-0.34241262,-1.0510434,-0.007901334,-0.26338175,-0.43800417,0.11922203,-0.045683615,0.12182742
-0.30756786,-1.040938,-0.17536998,-0.43141085,0.3436183,0.014314538,-0.4472735,-0.12479424,0.42199692,-0.036569513,-0.46704933
0.0024177793,-0.7556592,-0.30963075,-0.021094,0.21772577,0.009928562,0.32445687,0.020062149,-0.4677641,-0.052159864,-0.38996062
0.05811404,-0.22660582,-0.27261004,0.25291574,-0.8039557,-0.00038351727,-0.27166831,0.025058959,-0.2986979,-0.057921566,0.11802195
-0.59934515,-0.37149942,-0.2524939,0.62948567,-0.8535961,-0.006741352,-0.4753916,-0.00061416463,-0.1072999,-0.08117607,-0.479438
0.12503195,0.6418647,-0.3430087,-0.060144372,0.20106567,0.0060466994,0.3317139,0.0066483207,-0.4655147,-0.04127065,0.05386925
0.01867493,-1.6631314,-0.2448412,-0.008212535,0.21063367,0.0034305293,0.33314553,-0.015163674,-0.41485184,-0.11789082,-0.4227954
-0.05194567,-0.15974441,-0.44332796,-0.53974,0.32631505,-0.0035720144,-0.2974484,0.016507965,0.19071528,-0.034249168,0.1192481
0.01190219,-1.162939,-0.427737,-0.31502357,0.19480228,0.00041815295,0.327196,0.05718786,-0.39138097,-0.09173355,0.09339908
0.08202962,1.6622174,-0.44438675,0.14467622,0.29665372,-0.0017025355,0.7976191,0.032569557,0.43242052,-0.02418332,0.013739517
-0.40245166,1.7449692,-0.16435507,0.5069891,2.7547243,-0.0066401414,0.550972,0.15769874,0.24426496,-0.028447356,-0.017925788
0.07039024,-0.91285986,-0.21074826,0.34814984,0.2286143,-0.027088866,0.33767894,-0.012217885,-0.21008399,-0.0912243,-0.36071277
-0.030403815,0.6430942,-0.2656313,-0.18863858,0.15069908,0.0010382596,-0.40482447,0.058048807,-0.23987639,-0.022434639,0.14876331
0.030514283,-0.7936917,-0.39338508,-0.40256387,-1.3145145,0.0058294237,0.27088448,-0.045453027,-0.17062931,-0.05027652,0.15406567
0.04802704,-0.52778125,-0.18551655,0.5394266,3.3150947,-0.026329886,0.29324225,0.0029553738,-0.24599816,-0.09440472,-0.3461622
-0.5578382,-0.1453394,-0.36078787,-0.21991216,-1.3426226,0.0038193858,-0.3020657,-0.48976964,-0.20325607,-0.05446272,-0.74839073
0.024515105,-1.0006618,-0.24278468,-0.11925891,-0.93839055,0.002041742,-0.3481099,-0.14958921,-0.17585571,-0.1338446,-0.455827
0.123243265,-0.77415705,-0.3466225,-0.07313218,0.14258766,0.0059224353,-0.38796484,-0.10748108,-0.4618808,-0.023472384,-0.49996543
-0.017856127,0.31021795,-0.41817433,-0.31234327,-0.9897837,-0.0013857617,0.2672904,0.05669522,-0.055986777,-0.075545885,0.14314374
-0.32370293,-0.65633744,-0.24951579,-0.07933806,0.2088385,0.0029710957,0.37190413,-0.06414199,-0.41724664,-0.148687,0.07733376
0.029572204,-1.133971,-0.3144659,-0.23488247,0.19922724,-0.020043597,0.2902764,-0.10034996,-0.4346767,-0.08304113,0.09068675
0.120207734,-0.31919628,-0.3722447,-0.4480561,-1.4094952,0.0016270431,-0.36702082,-0.03430701,-0.17988029,-0.23866093,-0.54719007
-0.00220901,-1.7315992,-0.4693559,-0.049766082,0.17295597,-0.055246193,0.33538604,-0.05968661,-0.49478424,-0.13745926,-0.45032397
-0.09163695,-1.1743381,-0.26605904,0.15644838,0.5071898,-0.0010243615,-0.3592451,-0.093696125,-0.21395487,-0.0728822,-0.43781203
0.038385034,-0.36548832,-0.18128513,-0.097324654,0.07473547,-0.0035114943,-0.9047022,0.01064234,-0.43958363,-0.25815845,0.14825489
-0.2598212,1.067615,-0.30949375,0.06884059,0.29667547,-0.002379455,-0.3999625,0.07337239,0.58972293,0.011067557,0.08326734
0.035537828,0.5998108,-0.19211316,0.018319886,-0.7352433,0.003544287,0.8020909,-0.15559877,-0.23069924,-0.08363533,0.07862748
0.11417726,-1.2394793,-0.2881313,-0.23428704,-1.2549478,0.002256533,0.3204407,-0.03312362,-0.19512771,-0.061004337,-0.605426
-0.0042366907,1.6442617,-0.31569174,-0.045506038,0.14302465,0.020563643,0.7013857,-0.04268179,-0.38307443,-0.18002468,-0.34615436
-0.104064636,-1.3358204,-0.2556898,-0.36042088,-1.2716669,0.004271248,0.24243595,-0.11354032,-0.16683368,-0.09846774,0.07643843
0.0048559676,-0.07562354,-0.17974098,-0.14047635,0.2652871,0.005730374,0.39358672,0.022689577,-0.28523156,-0.04480959,-0.36129737
0.1650575,1.4600025,-0.17235442,0.00393412,0.24493189,-0.002783387,0.51451075,0.048703555,-0.1989339,-0.043927375,0.05583608
-0.1079085,-0.025717909,-0.23200433,-0.24426478,0.2446659,0.002481215,0.40339246,0.016700592,-0.29448012,-0.026113354,-0.40977693
0.58225,-0.9131058,-0.16726375,0.24093194,0.44488224,-0.00060227554,0.31521186,0.00054680323,-0.17992693,-0.051988564,0.13144232
-0.0039526415,-1.147528,-0.19646436,0.14446111,0.45689446,-0.003321192,-0.32808852,0.018426288,-0.21677545,-0.08504629,0.10741073
-0.0680503,-0.113971174,-0.39177015,0.08782951,-0.8708609,0.008521263,0.25549772,-0.046095856,-0.16339803,-0.08153322,0.07680704
-0.057377573,-1.2745571,-0.1479121,-0.2026685,-1.1590537,-0.0029134415,0.22593114,0.059624214,-0.15831624,-0.06787948,0.29547092
0.09241982,-0.843687,-0.22999264,-0.43134794,-1.3674227,-0.013753745,-0.3157375,0.19762996,-0.19071688,-0.11494926,-0.5259329
0.057738326,-0.9515047,-0.1789229,-0.28514475,0.123593666,-0.011703881,-0.33568525,0.22353618,-0.4005938,-0.040765848,0.06988873
0.017848406,-0.605827,-0.22248256,-0.24577248,0.29311982,0.00575314,-0.29550076,-0.078491,0.42576987,-0.017379254,0.12397602
0.08299182,-0.24631874,-0.16252616,0.20329157,0.5601525,-0.0011739697,-0.3892738,-0.05014613,-0.20356755,-0.20012844,-0.42213035
0.1369194,-1.3160436,-0.10038852,0.0056347633,0.18327454,0.00033187616,0.3025881,0.16778554,-0.39997604,-0.08878026,0.09968403
0.10553644,1.6315376,-0.15885307,0.40085077,3.3779955,0.0077818655,0.46102443,0.21777113,0.22160661,-0.030668493,0.046256453
0.058924094,-0.24153297,-0.46472752,-0.3235831,-1.3237313,-0.008141145,-0.24302231,-0.048735566,-0.17022096,-0.034460302,0.16288193
0.009550276,-1.2732294,-0.38266054,0.17869736,0.3745764,0.0035762459,0.24856836,0.20522188,0.5659816,-0.079862356,0.031019256
0.038872402,-0.9206159,-0.29029337,0.15804999,0.54736423,0.0037372375,0.3441447,-0.050039075,-0.2139407,-0.081702866,-0.41839662
0.018211877,-0.89880383,-0.2145455,-0.40171513,-1.4448905,0.009350536,0.23872039,-0.031286586,-0.19909662,-0.08400838,-0.50152224
0.04574099,-1.252426,-0.22999412,-0.05564351,0.18990447,-0.013372165,0.3025467,0.02635575,-0.41425925,-0.102366135,-0.009673403
-0.059841745,1.1581141,-0.3380471,-0.052429203,0.16781841,0.006050039,-0.3916877,0.07216118,-0.49359083,-0.01584103,0.10175226
0.04229406,-0.9255057,-0.28057277,0.26780242,-0.80586314,0.0022482795,-0.35152248,-0.07320228,-0.13162121,-0.1110075,-0.50994194
-0.12818022,-1.2429209,-0.3481887,-0.55957043,0.32081324,0.00854274,0.27439767,-0.08389558,0.22812317,-0.055315506,-0.3439932
-0.51990473,-0.98079175,-0.21985413,0.11221379,-0.86769307,-0.0074561615,-0.41334325,0.028024444,-0.24890457,-0.115069345,-0.44447008
0.03749873,-1.1465862,-0.31937528,-0.017693186,-0.66366166,-0.0017882274,-0.29632646,0.039837103,-0.11754222,-0.0964326,0.28526402
0.018822167,-0.7870391,-0.35677728,-0.0340772,0.12396572,0.0014078602,-0.3790862,-0.05130747,-0.44964674,-0.14492866,0.11172569
-0.0009587763,-0.50845474,-0.26724616,-0.37690255,-1.2191061,-0.0039860657,-0.3059303,0.13413431,-0.15555392,-0.2317659,0.18259677
-0.26556432,2.0050528,-0.2218913,-0.23034027,0.20016842,-0.0004337182,0.8567951,0.019599102,-0.3898221,-0.26453882,-0.2935125
0.035165865,-0.94439995,-0.3559093,0.15278323,0.359583,0.0029540525,-0.3362247,0.098646075,0.6120614,-0.0669095,-0.33383092
0.040053055,-0.5842218,-0.36279568,-0.3883394,-1.2507818,-0.003259372,-0.29141122,0.047397617,-0.15300217,-0.07842323,0.2355932
0.064710066,-1.1915575,-0.24963623,-0.33483917,-1.2013177,-0.0009347932,-0.26095375,-0.0750741,-0.16289185,-0.10232844,0.14794019
0.19580805,1.0189894,-0.4062221,-0.104586,0.2232699,0.009937217,0.43210253,-0.005212537,-0.38229066,-0.041672383,-0.28683522
-0.16558717,0.54364854,-0.21103662,0.0035049478,0.20638384,0.01315607,0.49590507,-0.1600646,-0.46242476,-0.26042414,-0.35127226
-0.07102894,0.65645015,-0.371766,0.13304673,0.52158326,0.005334631,0.36924052,-0.02513313,-0.23489368,-0.042837236,-0.3728552
0.0710269,-0.6563411,-0.29060712,-0.04136085,-1.0256567,0.0015104044,-0.37700567,-0.05083956,0.24854454,-0.03484088,-0.4868153
-0.0052081184,1.004419,-0.17687503,0.32429904,-1.0025492,-0.012554506,0.41436416,0.055744674,0.41109484,-0.037803497,-0.33943287
-0.14074478,-0.6801112,-0.21745244,-0.18843837,0.2153824,0.0072278017,0.27437237,-0.0032850385,-0.22120361,-0.04709487,0.04510672
-0.0024723313,-1.1192989,-0.4294941,-0.190711,-1.0832309,0.003706916,0.30980518,-0.0080391215,0.07965632,-0.08857131,-0.42639133
0.025540542,-0.18883455,-0.23887867,-0.2642072,0.153702,-0.000827699,-0.38843244,-0.023923928,-0.40492228,-0.25070035,0.085700065
-0.0074774725,-0.434908,-0.43048745,-0.41454118,-1.3712218,0.004051228,0.3024594,0.04245761,-0.14935684,-0.1002613,0.19818874
-0.6117017,-0.45016745,-0.25619507,-0.3690694,-1.4099275,0.003178024,0.37866312,-0.07713472,-0.15163662,-0.14666967,0.07030176
-0.017537983,-0.76508987,-0.36148337,-0.0936624,0.15178123,0.0012711098,-0.38057408,-0.041684747,-0.4893777,-0.091556914,-0.54010373
-0.036167726,0.5366136,-0.41868004,-0.3819214,-1.311379,0.006176629,-0.40301627,0.12972164,-0.1792457,-0.2440638,0.20311187
0.00096829026,-0.68027735,-0.30116957,0.036611542,-0.78740895,-0.008771161,-0.27627292,0.0026862381,-0.25866547,-0.07625806,-0.5109609
0.017657932,1.1333293,-0.30717465,-0.061527006,0.102246344,-0.0016319829,-0.708048,-0.017068774,-0.44446567,-0.341921,0.11617953
-0.08456351,1.7460903,-0.44125706,0.17956688,0.4895279,-0.0032929014,0.8323943,0.09153372,-0.11240682,-0.057171766,0.07100058
0.008039713,-0.3811158,-0.2771552,0.28534296,-1.105291,-0.004873366,-0.37422016,0.007362028,0.3469211,-0.041227628,-0.5260257
-0.014209829,-1.107885,-0.15724462,-0.18622841,0.14203128,0.002710412,-0.33757138,-0.04617486,-0.30485684,-0.084631704,0.09263739
-0.0022755438,-0.12591018,-0.15820186,0.45946324,0.14701885,-0.0004318685,-0.38940367,-0.016804233,-0.20386744,-0.07215623,0.105623074
0.09693059,-1.2763968,-0.4601848,-0.4285688,-1.4077437,-0.030660408,0.13446854,-0.55316436,-0.24185777,-0.18796933,-0.47828478
0.0454261,0.6987499,-0.25211862,0.1312374,0.32366878,-0.018536594,0.33516496,-0.03290645,0.5689238,-0.015126545,-0.222945
-0.04581643,0.7266473,-0.44031364,0.17817608,0.26649833,-0.005369293,-0.35946882,0.048885345,0.5963835,0.006912317,0.118606254
-0.09186433,-0.4404201,-0.26100183,-0.39319992,-1.3337543,0.0064404523,0.2487781,-0.19316758,-0.1596217,-0.18664916,0.16545855
0.03493677,-1.4822857,-0.22665296,-0.44128224,-1.2494975,0.019053362,0.30348814,-0.058350157,-0.19766442,-0.12831554,-0.49104735
0.07156909,1.3525916,-0.23638192,-0.32416084,-1.2728477,-0.00037441336,-0.47761148,0.01342779,-0.20802759,-0.0306745,0.11068332
-0.03557223,-1.0243696,-0.19115241,-0.06425134,0.22525214,0.0037889772,0.35466158,0.017984197,-0.4928294,-0.080010995,-0.47390106
0.11303979,-0.37252927,-0.24736126,0.12767826,0.39894313,0.009460545,0.31439868,0.018391062,0.55642724,-0.024023717,-0.29699317
-0.35905838,-0.74331635,-0.3989184,-0.41784656,-1.497982,0.017136637,0.32972395,0.065459006,-0.19472906,-0.102352254,-0.50075287
-0.11595981,1.5807364,-0.6044458,-0.3130043,0.16083558,-0.0016054881,0.9122559,-0.03323859,-0.19754094,-0.32626763,0.1770727
0.04971376,-0.78950804,-0.22105627,-0.4016151,-1.3077204,-0.006874296,0.2774551,-0.019277338,-0.149654,-0.068062976,0.17039412
-0.011454791,-0.33110896,-0.264278,0.17745435,0.5328043,-0.0003264568,0.30019137,0.08545305,-0.18361977,-0.04706085,0.15469436
-0.38619447,0.73878425,-0.4427001,-0.20156156,0.27284837,-0.001154173,-0.37646782,-0.1960622,0.52592343,-0.032750636,0.096235484
0.21700837,-0.7966122,-0.18819445,0.026213938,0.2710097,-0.007921123,0.31716543,-0.03975526,-0.45667255,-0.047855433,-0.3848983
-0.06585951,-1.1632608,-0.20317617,-0.2942939,0.177941,-0.0075357584,0.34908086,-0.057757046,-0.37541953,-0.093663044,0.09408211
0.037470788,-0.23822154,-0.3981337,0.13543342,0.26225743,0.0031528012,-0.8981872,0.02980987,0.60911787,-0.022799894,-0.28311667
0.0061529465,0.97662663,-0.105387375,-0.04521786,0.15740156,0.0006779476,-0.8554012,-0.04962157,-0.45968103,-0.03247027,0.047112446
0.047894858,-1.3467652,-0.24276467,0.4058806,0.17738813,-0.0021477956,0.385657,-0.006938999,-0.16109224,0.089011826,-0.3894311
0.042149633,-1.116253,-0.3150727,-0.32777706,-1.3182175,0.006844074,0.24360764,-0.063288644,-0.19608916,-0.08498727,0.15390682
0.07330609,0.40292063,-0.6366151,0.12759985,-0.86515677,0.027416764,-0.38992095,0.10613927,-0.3355284,-0.017249318,-0.66288894
-0.09510288,-1.5480309,-0.22020774,-0.36828753,-1.3606439,0.002711462,-0.29249603,0.022109982,-0.18976924,-0.08634913,-0.52875125
0.078578815,1.1403393,-0.18653499,-0.35850108,-1.3969477,-0.0019438383,-0.3929107,0.009299027,-0.21818747,-0.025147084,-0.49920005
-0.2324104,0.35414708,-0.29631335,-0.31899408,-1.360169,0.0028876958,-0.27812344,0.034308784,-0.19766559,-0.025570383,0.24842168
-0.23703596,-1.0617934,-0.20669338,0.41294074,0.20732903,-0.030644149,0.25798234,-0.046196144,-0.18464935,-0.1110361,0.044322222
-0.0043165847,-1.1272728,-0.43871674,0.16139609,0.56579816,0.00869434,0.35762602,-0.033846516,-0.22245167,-0.030882515,-0.45324668
-0.020438336,-1.6876744,-0.2895371,-0.43625727,-1.3774513,0.0034600853,0.26590097,0.0025523896,-0.18409629,-0.10747107,-0.5257141
-0.046875637,0.5539634,-0.42479113,-0.08687656,0.12487018,0.0011214204,-0.5311555,0.04505435,-0.47266734,-0.3844993,-0.4116542
-0.22225015,0.88570356,-0.48375624,0.37824202,3.5913517,-0.006354147,-0.32354173,-0.0015261192,0.33701017,-0.018739434,-0.37033433
-0.29254815,1.989673,-0.16620086,0.15736392,0.33534253,0.0002248677,0.68974787,-0.032292075,0.52646965,-0.01224039,-0.24927056
0.026900744,-1.0533897,-0.21200538,-0.33068997,-0.91182894,-0.0008201693,-0.2719871,-0.015188293,0.02081126,-0.06933737,0.15181714
-0.0020286331,-0.2558396,-0.29658896,-0.11023701,0.355917,0.006395956,0.2755202,-0.061599813,0.45584136,-0.03990804,0.047692303
-0.04613308,0.89706296,-0.2637442,-0.074574746,0.15188976,-0.00020248927,-0.4212065,0.06057993,-0.44237977,-0.004103483,0.15077232
0.016722066,0.55191207,-0.35166982,-0.42573258,-1.3086231,0.0056714374,0.3449023,-0.04928686,-0.21120398,-0.14630753,0.09363364
0.036361266,-1.1099495,-0.51327384,-0.07923246,0.16289102,0.0061199362,-0.3188082,0.06420788,-0.48580062,-0.11071819,0.10501364
-0.20685787,-1.7840209,-0.39252746,-0.0686159,0.14591241,-0.0023649072,-0.28239322,-0.10817432,-0.4470045,-0.13903205,0.017420853
-0.4452919,0.84629655,-0.5030635,0.19467396,0.51405394,-0.017071052,-1.0492043,-0.06612322,-0.20335516,-0.034613516,-0.32560593
-0.20812201,-1.2102232,-0.48731196,0.2604737,-0.89374024,0.011133577,0.30554032,-0.04528331,-0.33983937,-0.13332516,-0.4433793
0.029031515,-1.2137072,-0.48170814,0.15122855,0.338014,-0.0056084455,-0.2896521,0.08238004,0.63483226,-0.066893876,0.04341579
-0.12779197,1.1582365,-0.2431887,0.114045046,0.34059644,0.003065873,0.37991822,-0.009231953,0.6222656,-0.01470111,-0.2820532
0.11437022,-0.37182674,-0.23565626,0.011602993,2.8788629,0.0017701827,-0.31700924,0.0033626335,0.18320307,-0.025915384,-0.42082003
-0.0019595914,-0.9826403,-0.1982866,0.18140952,-0.80673444,0.00259146,-0.38213402,-0.084309995,-0.25613433,-0.103854895,-0.5008186
0.09283986,-1.3879663,-0.2037747,-0.4854242,-1.3308116,-0.0011424526,-0.31187603,-0.07256657,-0.14638123,-0.0029391332,-0.5175497
-0.077317126,-0.07533249,-0.3951972,-0.44139165,-1.3998051,0.0026785221,-0.40655035,0.047739714,-0.17978863,-0.27927116,-0.621298
-0.04297252,-1.1037797,-0.18431398,0.367502,-1.0332384,0.00673671,0.22917901,-0.058426343,0.3212514,-0.0733643,0.037843812
-0.14872615,-0.80623615,-0.27228147,-0.43940553,-1.3848732,-0.011783829,0.29594028,0.005762428,-0.17087738,-0.14944865,-0.535267
0.009406367,1.2086691,-0.39686286,-0.34784943,-1.3655318,0.018074002,-0.50873566,0.047412228,-0.22417511,-0.016314933,-0.45256844
0.008637719,-1.0406357,-0.311971,-0.5166743,-1.4002893,0.0063487478,0.2605774,-0.0644969,-0.18660222,-0.008677558,-0.45971534
-0.051276173,1.2988201,-0.26351795,0.24574459,-0.8433987,0.003021089,-0.80167544,0.042724155,-0.3487812,-0.030285893,-0.4273033
5.1141018e-05,-1.2879733,-0.23563719,0.34510574,-1.0243179,0.004612082,0.22294302,0.0019074946,0.31574854,-0.09381654,9.74678e-05
-0.04827573,-0.98933476,-0.37703705,-0.38744804,-1.4481235,-0.00061760296,0.31470856,-0.01572545,-0.22106662,-0.08956907,-0.5301641
-0.12522314,-0.7261948,-0.42410472,-0.31335598,-1.2515514,-0.00083673274,-0.25503126,-0.14572166,-0.16795966,-0.08480011,0.1592977
-0.108080484,0.71493506,-0.30931234,-0.23222218,0.16698414,0.00062153494,-0.4929756,0.0651672,-0.26415688,0.00015090784,-0.52400583
0.058095448,1.7992928,-0.23260027,-0.050967507,0.1572246,-0.0019573672,0.9618165,-0.0021605622,-0.4030406,-0.23643172,-0.29542968
-0.006987642,-0.96534383,-0.38124904,-0.356331,-1.3586853,0.0026865893,-0.31360972,-0.044750832,-0.1970028,-0.09479502,-0.5348286
0.038440153,0.7043389,-0.3257429,0.13871507,0.4346536,-0.0007803677,-0.37662402,-0.10298488,-0.20969495,-0.027431987,0.03670784
-0.03851029,0.6596135,-0.27297187,-0.25758025,0.21571188,0.0046679885,0.40461895,-0.011010326,-0.43374607,-0.034346227,-0.3516616
0.006286247,-0.7623201,-0.38368547,-0.30911842,0.22074127,0.015744962,0.3027153,0.053565092,-0.4040313,-0.07680984,-0.39776468
0.04066074,-0.8364254,-0.15484479,0.27514642,-0.7314436,-0.0010883244,-0.37004253,-0.042589124,-0.30318582,0.021665262,-0.50335306
0.35018548,1.250407,-0.16721663,-0.11699055,0.11112765,0.0010247607,-0.6466709,-0.122062325,-0.44422054,-0.31945887,0.021458346
0.029665196,-1.0843527,-0.40241143,0.18641225,0.35054547,-0.0076494277,-0.37030745,0.011940531,0.6384568,-0.05023385,-0.44171727
-0.083136134,-0.06024579,-0.35155258,0.24974585,-0.6640552,0.00022186652,-1.0953734,0.028818477,-0.36127758,-0.115411185,-0.44323012
0.0046634264,1.60969,-0.35147256,0.08896552,0.24606068,0.006209063,0.52562267,-0.0887034,-0.1342735,-0.045786507,0.05258259
0.06030716,-1.0795826,-0.37482417,-0.19442049,0.20013936,0.009081796,0.3234518,-0.019239122,-0.29452568,-0.10417185,0.060460288
0.10187364,0.35567558,-0.286905,-0.11819951,0.34055522,-0.043990303,0.29901844,-0.0321157,0.56633055,-0.013299951,-0.27022704
-0.017964797,0.83958334,-0.18594241,0.20069897,0.29685864,-0.0028329894,0.34778616,0.12962347,0.5457208,-0.015923543,0.06299669
0.09364423,-1.3535819,-0.41265133,0.19101231,-0.7318987,0.0055455947,-0.24066707,0.14942616,-0.119776584,-0.14753018,0.1935361
0.07176152,0.47089198,-0.23706442,0.10906601,-0.8634989,0.002202196,-0.38043812,-0.07554329,-0.16637534,-0.051649045,-0.42654085
-0.49915174,0.31733263,-0.1821155,-0.40623444,-1.4522687,-0.01811472,-0.46563637,-0.08934883,-0.220603,-0.23755881,-0.50264597
